I0,I1,I2,I3
0.000000,-0.006165,-0.004270,143906.671875
0.000000,-0.006165,-0.004270,143907.000000
0.000000,0.005091,0.004525,143907.328125
0.000000,0.006729,0.006907,143907.656250
0.000000,0.008553,0.006404,143907.984375
0.000000,0.007890,0.011119,143908.312500
0.000000,-0.008383,-0.008758,143908.640625
0.000000,-0.002703,-0.002391,143908.968750
0.000000,-0.001542,0.001821,143909.296875
0.000000,-0.005688,-0.006101,143909.625000
0.000000,-0.002517,-0.005276,143909.953125
0.000000,0.006148,0.004800,143910.281250
0.000000,0.004822,0.014231,143910.609375
0.000000,-0.000112,-0.003672,143910.937500
0.000000,-0.011845,-0.010636,143911.265625
0.000000,-0.001564,-0.008938,143911.593750
0.000000,-0.001646,-0.002116,143911.921875
0.000000,0.007019,0.007960,143912.250000
0.000000,0.002024,0.007637,143912.578125
0.000000,-0.002413,-0.001338,143912.906250
0.000000,0.003557,0.006081,143913.234375
0.000000,-0.001066,-0.000010,143913.562500
0.000000,-0.006642,-0.002439,143913.890625
0.000000,-0.007907,-0.010589,143914.218750
0.000000,-0.010311,-0.012192,143914.546875
0.000000,0.008076,0.008235,143914.875000
0.000000,-0.004445,-0.008710,143915.203125
0.000000,-0.004341,-0.004773,143915.531250
0.000000,0.004801,0.003472,143915.859375
0.000000,-0.015411,-0.016452,143916.187500
0.000000,-0.014354,-0.016177,143916.515625
0.000000,-0.007326,-0.008483,143916.843750
0.000000,0.002106,0.000816,143917.171875
0.000000,0.005672,0.006632,143917.500000
0.000000,0.003744,0.003197,143917.828125
0.000000,0.012409,0.013273,143918.156250
0.000000,-0.007699,-0.002714,143918.484375
0.000000,0.014441,0.020645,143918.812500
0.000000,-0.003656,0.001271,143919.140625
0.000000,-0.002807,-0.006329,143919.468750
0.000000,-0.004051,-0.003720,143919.796875
0.000000,0.002687,0.002922,143920.125000
0.000000,-0.007036,-0.007429,143920.453125
0.000000,0.000178,-0.002619,143920.781250
0.000000,0.002687,0.002922,143921.109375
0.000000,0.002687,0.002922,143921.437500
0.000000,0.016347,0.013321,143921.765625
0.000000,0.002977,0.003975,143922.093750
0.000000,-0.021381,-0.023872,143922.421875
0.000000,-0.004341,-0.004773,143922.750000
0.000000,-0.000299,-0.000788,143923.078125
0.000000,-0.004341,-0.004773,143923.406250
0.000000,0.016928,0.015427,143923.734375
0.000000,-0.009441,-0.009033,143924.062500
0.000000,-0.000983,-0.006832,143924.390625
0.000000,0.006647,0.013728,143924.718750
0.000000,0.005858,0.003747,143925.046875
0.000000,-0.006165,-0.004270,143925.375000
0.000000,-0.003097,-0.007382,143925.703125
0.000000,0.006833,0.010844,143926.031250
0.000000,0.000759,-0.000513,143926.359375
0.000000,0.003267,0.005028,143926.687500
0.000000,0.001153,0.004478,143927.015625
0.000000,-0.013297,-0.015902,143927.343750
0.000000,-0.005792,-0.010038,143927.671875
0.000000,0.003267,0.005028,143928.000000
0.000000,0.011062,0.011945,143928.328125
0.000000,-0.008674,-0.009811,143928.656250
0.000000,0.002396,0.001869,143928.984375
0.000000,-0.002019,0.003652,143929.312500
0.000000,0.003634,-0.000768,143929.640625
0.000000,0.005857,0.010524,143929.968750
0.000000,-0.009644,-0.012897,143930.296875
0.000000,0.018239,0.019500,143930.625000
0.000000,-0.004676,-0.005790,143930.953125
0.000000,-0.006198,-0.004223,143931.281250
0.000000,-0.001066,-0.000002,143931.609375
0.000000,-0.001498,-0.004989,143931.937500
0.000000,-0.007391,-0.008426,143932.265625
0.000000,-0.001334,-0.007875,143932.593750
0.000000,-0.013845,-0.016745,143932.921875
0.000000,-0.000781,-0.005767,143933.250000
0.000000,0.006079,0.007592,143933.578125
0.000000,0.008650,0.006272,143933.906250
0.000000,-0.015661,-0.016214,143934.234375
0.000000,0.012611,0.013081,143934.562500
0.000000,-0.001372,-0.001042,143934.890625
0.000000,0.002589,0.005767,143935.218750
0.000000,-0.002443,-0.001282,143935.546875
0.000000,0.001690,0.002608,143935.875000
0.000000,-0.007834,-0.009358,143936.203125
0.000000,0.002753,0.002859,143936.531250
0.000000,0.013220,0.017964,143936.859375
0.000000,-0.006142,-0.007015,143937.187500
0.000000,0.017907,0.017126,143937.515625
0.000000,-0.002758,-0.002329,143937.843750
0.000000,-0.003506,-0.001533,143938.171875
0.000000,0.010824,0.006707,143938.500000
0.000000,0.005314,0.001519,143938.828125
0.000000,-0.002323,-0.004170,143939.156250
0.000000,-0.011383,-0.001447,143939.484375
0.000000,0.006488,-0.001168,143939.812500
0.000000,0.004485,0.005168,143940.140625
0.000000,0.001065,0.000508,143940.468750
0.000000,-0.011970,-0.016045,143940.796875
0.000000,-0.006195,-0.006967,143941.125000
0.000000,-0.004485,-0.004637,143941.453125
0.000000,-0.008453,-0.014274,143941.781250
0.000000,0.004162,0.004124,143942.109375
0.000000,-0.002678,-0.005196,143942.437500
0.000000,-0.001710,-0.002065,143942.765625
0.000000,0.010035,0.010313,143943.093750
0.000000,0.002228,-0.002138,143943.421875
0.000000,-0.001065,0.000023,143943.750000
0.000000,-0.015586,-0.014928,143944.078125
0.000000,0.002550,-0.001094,143944.406250
0.000000,-0.004485,-0.004637,143944.734375
0.000000,-0.012615,-0.018133,143945.062500
0.000000,0.000195,-0.005512,143945.390625
0.000000,-0.009293,-0.010584,143945.718750
0.000000,0.010358,0.011357,143946.046875
0.000000,-0.008423,-0.004564,143946.375000
0.000000,0.003322,0.007814,143946.703125
0.000000,-0.004710,-0.008570,143947.031250
0.000000,-0.000127,-0.006556,143947.359375
0.000000,0.006293,0.004610,143947.687500
0.000000,-0.002033,-0.003108,143948.015625
0.000000,0.009195,0.014003,143948.343750
0.000000,-0.031748,-0.044807,143948.671875
0.000000,0.001808,-0.000293,143949.000000
0.000000,-0.003000,-0.006240,143949.328125
0.000000,0.012488,0.011842,143949.656250
0.000000,-0.013231,-0.010511,143949.984375
0.000000,-0.013231,-0.010511,143950.312500
0.000000,0.005325,0.001478,143950.640625
0.000000,-0.007163,-0.010099,143950.968750
0.000000,0.007680,0.005896,143951.296875
0.000000,-0.002678,-0.005196,143951.625000
0.000000,-0.014003,-0.019419,143951.953125
0.000000,-0.004906,-0.002793,143952.281250
0.000000,0.006938,0.006697,143952.609375
0.000000,-0.005228,-0.003836,143952.937500
0.000000,-0.003840,-0.002550,143953.265625
0.000000,0.012068,0.013687,143953.593750
0.000000,-0.011325,-0.013958,143953.921875
0.000000,-0.007808,-0.012186,143954.250000
0.000000,-0.005130,-0.006725,143954.578125
0.000000,0.015585,0.015459,143954.906250
0.000000,-0.009840,-0.015560,143955.234375
0.000000,0.010358,0.011357,143955.562500
0.000000,-0.003938,0.000339,143955.890625
0.000000,0.013651,0.009196,143956.218750
0.000000,0.001514,0.008373,143956.546875
0.000000,-0.001388,-0.001021,143956.875000
0.000000,0.014745,0.019148,143957.203125
0.000000,-0.001290,-0.003910,143957.531250
0.000000,0.003195,0.000993,143957.859375
0.000000,-0.012488,-0.011312,143958.187500
0.000000,-0.001710,-0.002065,143958.515625
0.000000,-0.017198,-0.020147,143958.843750
0.000000,0.003967,0.009901,143959.171875
0.000000,0.007709,0.015605,143959.500000
0.000000,-0.007134,-0.000389,143959.828125
0.000000,0.011003,0.013445,143960.156250
0.000000,0.005872,0.006454,143960.484375
0.000000,0.001260,-0.005269,143960.812500
0.000000,-0.012293,-0.017089,143961.140625
0.000000,-0.007905,-0.009298,143961.468750
0.000000,-0.004681,0.001140,143961.796875
0.000000,0.003420,0.004925,143962.125000
0.000000,0.006390,0.001721,143962.453125
0.000000,0.015908,0.016502,143962.781250
0.000000,-0.004710,-0.008570,143963.109375
0.000000,-0.005032,-0.009613,143963.437500
0.000000,-0.005775,-0.008812,143963.765625
0.000000,-0.002971,0.003470,143964.093750
0.000000,0.011618,0.005823,143964.421875
0.000000,0.005775,0.009343,143964.750000
0.000000,0.009937,0.013202,143965.078125
0.000000,-0.004808,-0.005681,143965.406250
0.000000,-0.007456,-0.001433,143965.734375
0.000000,0.002159,0.010460,143966.062500
0.000000,-0.000127,-0.006556,143966.390625
0.000000,0.009713,0.009270,143966.718750
0.000000,-0.004388,-0.007526,143967.046875
0.000000,-0.010905,-0.015803,143967.375000
0.000000,-0.002580,-0.008084,143967.703125
0.000000,0.010680,0.012401,143968.031250
0.000000,0.006293,0.004610,143968.359375
0.000000,0.012586,0.008954,143968.687500
0.000000,0.003547,0.011746,143969.015625
0.000000,0.016230,0.017546,143969.343750
0.000000,-0.005424,0.001941,143969.671875
0.000000,-0.009811,-0.005850,143970.000000
0.000000,-0.001935,-0.005997,143970.328125
0.000000,0.003293,-0.001895,143970.656250
0.000000,0.003322,0.007814,143970.984375
0.000000,-0.008873,-0.012429,143971.312500
0.000000,0.010358,0.011357,143971.640625
0.000000,-0.009713,-0.008739,143971.968750
0.000000,0.005550,0.005411,143972.296875
0.000000,0.000742,-0.000536,143972.625000
0.000000,-0.011423,-0.011069,143972.953125
0.000000,0.001808,-0.000293,143973.281250
0.000000,0.004065,0.007013,143973.609375
0.000000,-0.000547,-0.004711,143973.937500
0.000000,0.004162,0.004124,143974.265625
0.000000,0.009615,0.012158,143974.593750
0.000000,0.007680,0.005896,143974.921875
0.000000,-0.018586,-0.021433,143975.250000
0.000000,0.006938,0.006697,143975.578125
0.000000,-0.003967,-0.009371,143975.906250
0.000000,0.003195,0.000993,143976.234375
0.000000,0.009713,0.009270,143976.562500
0.000000,0.007358,0.004852,143976.890625
0.000000,-0.008648,-0.008496,143977.218750
0.000000,0.015165,0.017304,143977.546875
0.000000,0.005648,0.002522,143977.875000
0.000000,-0.013035,-0.016288,143978.203125
0.000000,-0.010260,-0.013715,143978.531250
0.000000,0.004583,0.002279,143978.859375
0.000000,0.007709,0.015605,143979.187500
0.000000,-0.008971,-0.009540,143979.515625
0.000000,0.012586,0.008954,143979.843750
0.000000,0.000967,0.003396,143980.171875
0.000000,0.010973,0.003735,143980.500000
0.000000,0.001260,-0.005269,143980.828125
0.000000,0.017198,0.020677,143981.156250
0.000000,0.003195,0.000993,143981.484375
0.000000,-0.004681,0.001140,143981.812500
0.000000,0.000742,-0.000536,143982.140625
0.000000,0.013455,0.014974,143982.468750
0.000000,0.005902,0.016164,143982.796875
0.000000,0.013231,0.011041,143983.125000
0.000000,-0.008228,-0.010341,143983.453125
0.000000,0.007162,0.010629,143983.781250
0.000000,-0.003938,0.000339,143984.109375
0.000000,0.000869,0.006285,143984.437500
0.000000,-0.010876,-0.006093,143984.765625
0.000000,0.011423,0.011600,143985.093750
0.000000,-0.005228,-0.003836,143985.421875
0.000000,0.001387,0.001552,143985.750000
0.000000,0.000645,0.002353,143986.078125
0.000000,-0.008257,-0.020051,143986.406250
0.000000,0.010260,0.014246,143986.734375
0.000000,-0.004388,-0.007526,143987.062500
0.000000,-0.002873,0.000581,143987.390625
0.000000,-0.011648,-0.015001,143987.718750
0.000000,-0.003322,-0.007283,143988.046875
0.000000,0.011745,0.012643,143988.375000
0.000000,0.004485,0.005168,143988.703125
0.000000,0.005999,0.013275,143989.031250
0.000000,0.006517,0.008542,143989.359375
0.000000,0.005003,0.000435,143989.687500
0.000000,0.009937,0.013202,143990.015625
0.000000,0.001934,0.006528,143990.343750
0.000000,0.010680,0.012401,143990.671875
0.000000,0.002228,-0.002138,143991.000000
0.000000,-0.002551,0.001625,143991.328125
0.000000,0.002032,0.003639,143991.656250
0.000000,-0.014198,-0.013642,143991.984375
0.000000,0.010260,0.014246,143992.312500
0.000000,-0.007065,-0.012987,143992.640625
0.000000,0.006293,0.004610,143992.968750
0.000000,-0.000518,0.004999,143993.296875
0.000000,-0.003098,-0.003351,143993.625000
0.000000,0.005452,0.008299,143993.953125
0.000000,-0.002355,-0.004152,143994.281250
0.000000,-0.007485,-0.011142,143994.609375
0.000000,0.004583,0.002279,143994.937500
0.000000,0.003322,0.007814,143995.265625
0.000000,-0.001163,0.002911,143995.593750
0.000000,0.001387,0.001552,143995.921875
0.000000,-0.020716,-0.021918,143996.250000
0.000000,-0.011648,-0.015001,143996.578125
0.000000,0.004807,0.006212,143996.906250
0.000000,0.010778,0.009512,143997.234375
0.000000,-0.005228,-0.003836,143997.562500
0.000000,-0.000098,0.003154,143997.890625
0.000000,-0.005775,-0.008812,143998.218750
0.000000,0.015459,0.008638,143998.546875
0.000000,-0.007681,-0.005365,143998.875000
0.000000,-0.002873,0.000581,143999.203125
0.000000,0.008550,0.011916,143999.531250
0.000000,-0.013680,-0.018375,143999.859375
0.000000,-0.005648,-0.001991,144000.187500
0.000000,0.001065,0.000508,144000.515625
0.000000,0.000967,0.003396,144000.843750
0.000000,-0.008130,-0.013230,144001.171875
0.000000,0.000420,-0.001580,144001.500000
0.000000,0.018585,0.021964,144001.828125
0.000000,0.010582,0.015289,144002.156250
0.000000,-0.012391,-0.014200,144002.484375
0.000000,-0.002678,-0.005196,144002.812500
0.000000,-0.007456,-0.001433,144003.140625
0.000000,-0.001486,0.001868,144003.468750
0.000000,0.010035,0.010313,144003.796875
0.000000,-0.000870,-0.005754,144004.125000
0.000000,-0.006420,-0.010900,144004.453125
0.000000,-0.008873,-0.012429,144004.781250
0.000000,-0.006743,-0.011943,144005.109375
0.000000,-0.005003,0.000096,144005.437500
0.000000,0.006068,0.000677,144005.765625
0.000000,0.002452,0.001794,144006.093750
0.000000,0.005872,0.006454,144006.421875
0.000000,-0.020393,-0.020875,144006.750000
0.000000,0.002550,-0.001094,144007.078125
0.000000,0.002355,0.004683,144007.406250
0.000000,-0.006195,-0.006967,144007.734375
0.000000,-0.003645,-0.008327,144008.062500
0.000000,0.021360,0.024536,144008.390625
0.000000,-0.004065,-0.006482,144008.718750
0.000000,-0.001388,-0.001021,144009.046875
0.000000,-0.009195,-0.013472,144009.375000
0.000000,-0.014003,-0.019419,144009.703125
0.000000,0.003195,0.000993,144010.031250
0.000000,0.012165,0.010799,144010.359375
0.000000,-0.003518,-0.001506,144010.687500
0.000000,-0.009391,-0.007695,144011.015625
0.000000,-0.004261,-0.000705,144011.343750
0.000000,0.008550,0.011916,144011.671875
0.000000,-0.002257,-0.007041,144012.000000
0.000000,0.004583,0.002279,144012.328125
0.000000,0.004807,0.006212,144012.656250
0.000000,-0.015166,-0.016773,144012.984375
0.000000,-0.013133,-0.013399,144013.312500
0.000000,-0.000098,0.003154,144013.640625
0.000000,0.005325,0.001478,144013.968750
0.000000,-0.005326,-0.000948,144014.296875
0.000000,-0.004583,-0.001749,144014.625000
0.000000,-0.009195,-0.013472,144014.953125
0.000000,0.006713,0.002765,144015.281250
0.000000,-0.001388,-0.001021,144015.609375
0.000000,-0.005453,-0.007769,144015.937500
0.000000,-0.003518,-0.001506,144016.265625
0.000000,0.008872,0.012959,144016.593750
0.000000,-0.001388,-0.001021,144016.921875
0.000000,0.005130,0.007256,144017.250000
0.000000,-0.005775,-0.008812,144017.578125
0.000000,0.008648,0.009027,144017.906250
0.000000,-0.004163,-0.003594,144018.234375
0.000000,-0.001388,-0.001021,144018.562500
0.000000,0.001612,0.005484,144018.890625
0.000000,-0.005873,-0.005924,144019.218750
0.000000,-0.007905,-0.009298,144019.546875
0.000000,0.001387,0.001552,144019.875000
0.000000,0.000645,0.002353,144020.203125
0.000000,0.002775,0.002838,144020.531250
0.000000,0.009293,0.011115,144020.859375
0.000000,0.000742,-0.000536,144021.187500
0.000000,-0.015811,-0.018860,144021.515625
0.000000,0.002452,0.001794,144021.843750
0.000000,0.003224,0.010703,144022.171875
0.000000,0.012292,0.017619,144022.500000
0.000000,0.011325,0.014488,144022.828125
0.000000,-0.009293,-0.010584,144023.156250
0.000000,-0.012713,-0.015244,144023.484375
0.000000,0.010553,0.005580,144023.812500
0.000000,-0.002355,-0.004152,144024.140625
0.000000,-0.003420,-0.004395,144024.468750
0.000000,-0.007583,-0.008254,144024.796875
0.000000,0.011325,0.014488,144025.125000
0.000000,0.002452,0.001794,144025.453125
0.000000,-0.006489,0.001698,144025.781250
0.000000,0.010778,0.009512,144026.109375
0.000000,0.002326,-0.005027,144026.437500
0.000000,0.015908,0.016502,144026.765625
0.000000,-0.010651,-0.002161,144027.093750
0.000000,-0.007485,-0.011142,144027.421875
0.000000,-0.001906,0.003712,144027.750000
0.000000,0.005423,-0.001410,144028.078125
0.000000,-0.009713,-0.008739,144028.406250
0.000000,0.005130,0.007256,144028.734375
0.000000,0.005355,0.011188,144029.062500
0.000000,0.001710,0.002595,144029.390625
0.000000,-0.005130,-0.006725,144029.718750
0.000000,0.011100,0.010556,144030.046875
0.000000,0.007583,0.008784,144030.375000
0.000000,0.001290,0.004440,144030.703125
0.000000,0.000967,0.003396,144031.031250
0.000000,0.009713,0.009270,144031.359375
0.000000,0.009263,0.001405,144031.687500
0.000000,0.002902,0.009659,144032.015625
0.000000,-0.006713,-0.002234,144032.343750
0.000000,0.004162,0.004124,144032.671875
0.000000,0.003420,0.004925,144033.000000
0.000000,-0.009391,-0.007695,144033.328125
0.000000,0.012165,0.010799,144033.656250
0.000000,0.005872,0.006454,144033.984375
0.000000,0.011423,0.011600,144034.312500
0.000000,0.003742,0.005969,144034.640625
0.000000,-0.000420,0.002110,144034.968750
0.000000,-0.011521,-0.008181,144035.296875
0.000000,0.000322,0.001309,144035.625000
0.000000,-0.018781,-0.015656,144035.953125
0.000000,-0.005453,-0.007769,144036.281250
0.000000,-0.000645,-0.001822,144036.609375
0.000000,0.004065,0.007013,144036.937500
0.000000,-0.008130,-0.013230,144037.265625
0.000000,0.000967,0.003396,144037.593750
0.000000,0.007485,0.011673,144037.921875
0.000000,0.003615,-0.000852,144038.250000
0.000000,-0.000743,0.001066,144038.578125
0.000000,-0.007583,-0.008254,144038.906250
0.000000,0.012713,0.015775,144039.234375
0.000000,0.005228,0.004367,144039.562500
0.000000,-0.004583,-0.001749,144039.890625
0.000000,0.003195,0.000993,144040.218750
0.000000,0.004905,0.003323,144040.546875
0.000000,-0.000645,-0.001822,144040.875000
0.000000,-0.000870,-0.005754,144041.203125
0.000000,-0.004583,-0.001749,144041.531250
0.000000,-0.006518,-0.008011,144041.859375
0.000000,0.005999,0.013275,144042.187500
0.000000,-0.001612,-0.004953,144042.515625
0.000000,-0.000098,0.003154,144042.843750
0.000000,-0.011003,-0.012914,144043.171875
0.000000,-0.002453,-0.001264,144043.500000
0.000000,0.005130,0.007256,144043.828125
0.000000,0.006195,0.007498,144044.156250
0.000000,-0.005648,-0.001991,144044.484375
0.000000,-0.000225,-0.003667,144044.812500
0.000000,0.009293,0.011115,144045.140625
0.000000,-0.002453,-0.001264,144045.468750
0.000000,0.004485,0.005168,144045.796875
0.000000,-0.010036,-0.009783,144046.125000
0.000000,-0.008648,-0.008496,144046.453125
0.000000,0.003938,0.000192,144046.781250
0.000000,-0.004388,-0.007526,144047.109375
0.000000,-0.001290,-0.003910,144047.437500
0.000000,0.003195,0.000993,144047.765625
0.000000,0.001934,0.006528,144048.093750
0.000000,-0.009068,-0.006652,144048.421875
0.000000,0.000224,0.004198,144048.750000
0.000000,0.004583,0.002279,144049.078125
0.000000,-0.011101,-0.010025,144049.406250
